Price,Close,High,Low,Open,Volume
Ticker,SOLS,SOLS,SOLS,SOLS,SOLS
Date,,,,,
2025-10-20,48.400001525878906,61.0,48.099998474121094,52.75,275800
2025-10-21,49.79999923706055,51.119998931884766,49.5099983215332,50.04999923706055,202700
2025-10-22,47.400001525878906,50.0099983215332,47.04999923706055,50.0099983215332,323900
2025-10-23,46.0,49.15999984741211,45.650001525878906,49.15999984741211,141400
2025-10-24,45.75,47.599998474121094,44.04999923706055,46.310001373291016,648900
2025-10-27,45.75,48.0099983215332,45.279998779296875,47.90999984741211,383300
2025-10-28,48.0,50.0,47.0,47.5,1563300
2025-10-29,49.25,50.630001068115234,48.279998779296875,49.38999938964844,7736600
2025-10-30,48.7400016784668,53.79999923706055,47.599998474121094,48.599998474121094,23638000
2025-10-31,45.06999969482422,49.36199951171875,44.79800033569336,48.875,14246100
2025-11-03,44.0099983215332,46.25,43.81999969482422,45.0,13738200
2025-11-04,43.650001525878906,44.53499984741211,41.0,42.189998626708984,11057900
2025-11-05,48.33000183105469,49.70000076293945,43.0,43.88999938964844,10252200
2025-11-06,45.02000045776367,48.0,44.474998474121094,47.0,7744500
2025-11-07,47.4900016784668,48.380001068115234,44.08000183105469,44.439998626708984,12997200
2025-11-10,47.189998626708984,49.0,46.63199996948242,47.279998779296875,4771100
2025-11-11,46.119998931884766,49.97999954223633,46.0,47.2400016784668,3259400
2025-11-12,46.93000030517578,47.09000015258789,45.470001220703125,46.119998931884766,3171200
2025-11-13,45.72999954223633,47.470001220703125,45.45000076293945,46.34000015258789,2813400
2025-11-14,43.560001373291016,46.0099983215332,43.470001220703125,45.09000015258789,3378800
2025-11-17,41.58000183105469,43.79999923706055,41.029998779296875,43.119998931884766,4173600
2025-11-18,41.43000030517578,42.540000915527344,40.43000030517578,41.040000915527344,3535600
2025-11-19,42.720001220703125,43.75,41.31999969482422,41.58000183105469,4270700
2025-11-20,43.25,46.66999816894531,42.77000045776367,45.18000030517578,4882400
2025-11-21,44.439998626708984,45.459999084472656,43.29999923706055,43.4900016784668,3811600
2025-11-24,45.470001220703125,46.0,44.709999084472656,44.84000015258789,3193800
2025-11-25,46.88999938964844,47.0,44.810001373291016,45.369998931884766,3060200
2025-11-26,46.22999954223633,47.150001525878906,45.5099983215332,46.7400016784668,2534400
2025-11-28,47.68000030517578,47.7400016784668,46.06999969482422,46.18000030517578,1110900
2025-12-01,47.720001220703125,49.27000045776367,47.279998779296875,47.650001525878906,2586200
2025-12-02,46.650001525878906,47.939998626708984,46.20000076293945,47.58000183105469,2984300
2025-12-03,47.56999969482422,47.779998779296875,46.41999816894531,46.5099983215332,2727900
2025-12-04,46.959999084472656,47.880001068115234,46.349998474121094,47.31999969482422,2499700
2025-12-05,47.130001068115234,47.95000076293945,46.59000015258789,46.630001068115234,2207000
2025-12-08,46.689998626708984,48.400001525878906,46.53499984741211,47.16999816894531,2058200
2025-12-09,47.38999938964844,48.290000915527344,45.72999954223633,46.31999969482422,2805900
2025-12-10,49.07500076293945,49.27000045776367,46.9900016784668,47.470001220703125,2997600
2025-12-11,50.279998779296875,50.584999084472656,48.959999084472656,49.224998474121094,2842000
2025-12-12,49.9900016784668,51.71500015258789,49.30500030517578,50.83000183105469,2524200
2025-12-15,48.77000045776367,50.26499938964844,48.619998931884766,49.59000015258789,2119500
2025-12-16,47.970001220703125,49.2400016784668,47.630001068115234,48.4900016784668,1753600
2025-12-17,48.86000061035156,49.75,47.83000183105469,47.83000183105469,2731700
2025-12-18,48.58000183105469,49.599998474121094,47.29999923706055,49.08000183105469,2729300
2025-12-19,50.349998474121094,50.70000076293945,48.07500076293945,48.58000183105469,37846300
2025-12-22,50.13999938964844,51.81999969482422,49.40999984741211,50.630001068115234,3325200
2025-12-23,49.29999923706055,50.04999923706055,49.119998931884766,49.91999816894531,135165
